Article_ID,Original_Identifier,Title,Extracted_Year,Extracted_Author,Title_Length,Total_Codes_Applied,Number_of_Codes,Codes_Applied,Code_Frequencies,Code_A : Academic Success,Code_B : Access to UREs,Code_C : COVID-19,Code_D : Discipline,Code_E : Social Sciences and or Humanities,Code_F : STEM,Code_G : Experiences and Outcomes of URE,Code_H : Academic Success,Code_I : Awards,Code_J : GPA,Code_K : Graduation,Code_L : Persistence and Retention,Code_M : Publications,Code_N : Transfer,Code_O : Access to UREs,Code_P : Application Experiences,Code_Q : Barriers to URE,Code_R : Share of URM Students,Code_S : General Perceptions and Experiences,Code_T : Experiences,Code_U : Program Expectations,Code_V : Satisfaction,Code_W : Graduate School and Career,Code_X : Aspirations OR Expectations related to attending Graduate School,Code_Y : Career Readiness,Code_Z : Earnings,Code_AA : Employment,Code_AB : Enrollment in a Graduate Program,Code_AC : Future or Long-Term Planning,Code_AD : Identity Development,Code_AE : Individual Identity Development,Code_AF : Professional Identity Development,Code_AG : Non-Cognitive Skills,Code_AH : Communication,Code_AI : Critical Thinking,Code_AJ : General Self-Efficacy OR Research Self-Efficacy OR Confidence,Code_AK : Leadership,Code_AL : Resilience and Perseverance,Code_AM : Teamwork and Collaboration and Interpersonal Skills,Code_AN : Technical Skills,Code_AO : Time Management and Organization,Code_AP : Use of Mentorship and Campus Supports,Code_AQ : Faculty,Code_AR : Peer,Code_AS : Well-being,Code_AT : Anxiety,Code_AU : Well-being and Mental Health,Code_AV : FLAG,Code_AW : General Perceptions and Experiences,Code_AX : General Perceptions.Experiences,Code_AY : Graduate School and Career,Code_AZ : Identity Development,Code_BA : Methodology,Code_BB : Mixed or Multi-Methods,Code_BC : Qualitative,Code_BD : Quantitative,Code_BE : Modality,Code_BF : In-Person Program,Code_BG : Mixed-Mode Program,Code_BH : Not Specified,Code_BI : Online Program,Code_BJ : Negative,Code_BK : Negative experience or outcome,Code_BL : Non-cognitive skills,Code_BM : Primary Institutional Context,Code_BN : 4-Year University,Code_BO : Community College,Code_BP : Minority Serving Institution,Code_BQ : Multi-institutional,Code_BR : Undefined,Code_BS : Program type,Code_BT : Course-Based Program,Code_BU : Individual Apprenticeship or Assistantship with Faculty,Code_BV : Mixed modality,Code_BW : Not Specified,Code_BX : Summer-Based Program,Code_BY : Sense of belonging,Code_BZ : Underrepresented,Code_CA : Underrepresented Group,Code_CB : Use of Mentorship and Campus Supports,Code_CC : Well-being
207,207 : Participation in a Course-Based Undergraduate Research Experience Results in Higher Grades in the Companion Lecture Course.,Participation in a Course-Based Undergraduate Research Experience Results in Higher Grades in the Companion Lecture Course.,,207,129,10,10,"F : STEM, G : Experiences and Outcomes of URE, H : Academic Success, W : Graduate School and Career, BD : Quantitative, BM : Primary Institutional Context, BP : Minority Serving Institution, BS : Program type, BT : Course-Based Program, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), W : Graduate School and Career(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BP : Minority Serving Institution(1), BS : Program type(1), BT : Course-Based Program(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
208,208 : Passion-Driven Statistics~ A course-based undergraduate research experience (CURE).,Passion-Driven Statistics~ A course-based undergraduate research experience (CURE).,,208,89,13,13,"C : COVID-19, F : STEM, G : Experiences and Outcomes of URE, H : Academic Success, W : Graduate School and Career, AD : Identity Development, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BT : Course-Based Program","C : COVID-19(1), F : STEM(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), W : Graduate School and Career(1), AD : Identity Development(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
209,209 : Patching the Pipeline~ Reducing Educational Disparities in the Sciences through Minority Training Programs,Patching the Pipeline~ Reducing Educational Disparities in the Sciences through Minority Training Programs,,209,112,12,12,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, W : Graduate School and Career, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
210,210 : Pathways over Time~ Functional Genomics Research in an Introductory Laboratory Course,Pathways over Time~ Functional Genomics Research in an Introductory Laboratory Course,,210,91,9,9,"F : STEM, G : Experiences and Outcomes of URE, H : Academic Success, AG : Non-Cognitive Skills, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), AG : Non-Cognitive Skills(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
211,211 : Pathways to Undergraduate Research Experiences~ a Multi-Institutional Study.,Pathways to Undergraduate Research Experiences~ a Multi-Institutional Study.,,211,82,9,9,"G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BW : Not Specified","G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
212,212 : Perceived Student Benefits of an Undergraduate Physiological Psychology Laboratory Course.,Perceived Student Benefits of an Undergraduate Physiological Psychology Laboratory Course.,,212,96,10,10,"E : Social Sciences and or Humanities, G : Experiences and Outcomes of URE, H : Academic Success, W : Graduate School and Career, AG : Non-Cognitive Skills, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","E : Social Sciences and or Humanities(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), W : Graduate School and Career(1), AG : Non-Cognitive Skills(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
213,213 : Perspectives on the Agricultural and Life Sciences Undergraduate Research Experience at the University of Florida.,Perspectives on the Agricultural and Life Sciences Undergraduate Research Experience at the University of Florida.,,213,120,10,10,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, W : Graduate School and Career, AP : Use of Mentorship and Campus Supports, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), AP : Use of Mentorship and Campus Supports(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
214,214 : Physically Disabled Students in Summer Undergraduate Research Environments.,Physically Disabled Students in Summer Undergraduate Research Environments.,,214,81,13,13,"F : STEM, G : Experiences and Outcomes of URE, O : Access to UREs, S : General Perceptions and Experiences, W : Graduate School and Career, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BC : Qualitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BX : Summer-Based Program, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), O : Access to UREs(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BX : Summer-Based Program(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
215,215 : Pipelines and Pathways~ Women of Color in Undergraduate STEM Majors and the College Experiences That Contribute to Persistence,Pipelines and Pathways~ Women of Color in Undergraduate STEM Majors and the College Experiences That Contribute to Persistence,,215,132,12,12,"F : STEM, G : Experiences and Outcomes of URE, H : Academic Success, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
216,216 : Positioning Humanity before Progress~ Students' and Mentors' Perceptions of the COVID-19 Impact on Undergraduate Research,Positioning Humanity before Progress~ Students' and Mentors' Perceptions of the COVID-19 Impact on Undergraduate Research,,216,127,4,4,"C : COVID-19, AV : FLAG, BS : Program type, BW : Not Specified","C : COVID-19(1), AV : FLAG(1), BS : Program type(1), BW : Not Specified(1)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,217 : Positive Affective and Behavioral Gains of First-Year Students in Course-Based Research across Disciplines,Positive Affective and Behavioral Gains of First-Year Students in Course-Based Research across Disciplines,,217,112,6,6,"F : STEM, AV : FLAG, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","F : STEM(1), AV : FLAG(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
218,218 : Postbaccalaureate terminal degree and career choices of students who performed undergraduate research,Postbaccalaureate terminal degree and career choices of students who performed undergraduate research,,218,107,12,12,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, W : Graduate School and Career, AP : Use of Mentorship and Campus Supports, BD : Quantitative, BM : Primary Institutional Context, BP : Minority Serving Institution, BQ : Multi-institutional, BS : Program type, BV : Mixed modality, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), AP : Use of Mentorship and Campus Supports(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BP : Minority Serving Institution(1), BQ : Multi-institutional(1), BS : Program type(1), BV : Mixed modality(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
219,219 : Preparing Undergraduate Women for Science Careers~ Facilitating Success in Professional Research,Preparing Undergraduate Women for Science Careers~ Facilitating Success in Professional Research,,219,102,11,11,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
220,220 : Promoting information literacy through collaborative service learning in an undergraduate research course,Promoting information literacy through collaborative service learning in an undergraduate research course,,220,111,12,12,"F : STEM, G : Experiences and Outcomes of URE, H : Academic Success, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, AV : FLAG, BC : Qualitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), AV : FLAG(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
221,221 : Promoting Pathways to STEM Careers for Traditionally Underrepresented Graduate Students.,Promoting Pathways to STEM Careers for Traditionally Underrepresented Graduate Students.,,221,94,13,13,"F : STEM, G : Experiences and Outcomes of URE, O : Access to UREs, S : General Perceptions and Experiences, W : Graduate School and Career, AP : Use of Mentorship and Campus Supports, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BP : Minority Serving Institution, BQ : Multi-institutional, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), O : Access to UREs(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), AP : Use of Mentorship and Campus Supports(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BP : Minority Serving Institution(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
222,222 : Promoting STEM Careers Among Undergraduates Through Interdisciplinary Engineering Research.,Promoting STEM Careers Among Undergraduates Through Interdisciplinary Engineering Research.,,222,97,6,6,"F : STEM, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BX : Summer-Based Program","F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
223,"223 : Promoting Undergraduate Interest, Preparedness, and Professional Pursuit in the Sciences~ An Outcomes Evaluation of the SURE Program at Emory University","Promoting Undergraduate Interest, Preparedness, and Professional Pursuit in the Sciences~ An Outcomes Evaluation of the SURE Program at Emory University",,223,158,6,6,"F : STEM, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","F : STEM(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
224,224 : Promoting Undergraduate STEM Education at a Historically Black College and University through Research Experience.,Promoting Undergraduate STEM Education at a Historically Black College and University through Research Experience.,,224,120,7,7,"F : STEM, AV : FLAG, BM : Primary Institutional Context, BP : Minority Serving Institution, BS : Program type, BX : Summer-Based Program, CA : Underrepresented Group","F : STEM(1), AV : FLAG(1), BM : Primary Institutional Context(1), BP : Minority Serving Institution(1), BS : Program type(1), BX : Summer-Based Program(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
225,225 : Recruiting Students into Science~ Evaluating the Impact of the North Dakota IDeA Network of Biomedical Research Excellence.,Recruiting Students into Science~ Evaluating the Impact of the North Dakota IDeA Network of Biomedical Research Excellence.,,225,129,8,8,"F : STEM, AV : FLAG, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), AV : FLAG(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
226,226 : Requiring Research May Improve Retention In STEM Fields for Underrepresented Women.,Requiring Research May Improve Retention In STEM Fields for Underrepresented Women.,,226,89,7,7,"F : STEM, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, CA : Underrepresented Group","F : STEM(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
227,227 : Research and Teaching~ An Investigation of the Evolution of High School and Undergraduate Student Researchers' Understanding of Key Science Ethics Concepts,Research and Teaching~ An Investigation of the Evolution of High School and Undergraduate Student Researchers' Understanding of Key Science Ethics Concepts,,227,161,6,6,"F : STEM, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
228,228 : Research Anxiety Predicts Undergraduates' Intentions to Pursue Scientific Research Careers,Research Anxiety Predicts Undergraduates' Intentions to Pursue Scientific Research Careers,,228,96,6,6,"F : STEM, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BW : Not Specified","F : STEM(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BW : Not Specified(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
229,229 : Research Experiences of Undergraduate Students at a Comprehensive University.,Research Experiences of Undergraduate Students at a Comprehensive University.,,229,83,8,8,"E : Social Sciences and or Humanities, F : STEM, BC : Qualitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, CA : Underrepresented Group","E : Social Sciences and or Humanities(1), F : STEM(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), CA : Underrepresented Group(1)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
